Container,Workload,Impl,Benchmark,Mean (ns),Iterations,Samples
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 1838",4.66722e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 2000",4.93516e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 2047",5.09658e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 2048",4.91214e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 2049",5.10699e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 2071",5.06366e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 2144",5.43614e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 2219",5.56721e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 2297",5.56558e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 2304",5.73371e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 2378",5.84575e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 2462",5.76406e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 2549",5.90026e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 2639",6.02588e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 2732",5.87913e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 2828",5.35887e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 2928",5.27969e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 3031",5.25346e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 3072",5.03103e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 3138",5.25623e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 3249",5.1799e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 3364",5.43248e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 3482",5.32173e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 3584",5.59971e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 3605",5.56705e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 3732",5.88125e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 3864",5.8135e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 4000",6.25199e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 4095",6.68746e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 4096",6.06071e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 4097",6.14698e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 4141",6.53757e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 4287",6.4876e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 4438",6.72387e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 4595",7.27686e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 4608",7.13026e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 4757",7.22971e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 4925",7.00934e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 5098",7.50634e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 5278",7.4985e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 5464",7.25047e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 5657",7.0636e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 5856",7.19289e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 6063",7.76136e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 6144",7.80539e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 6277",7.59475e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 6498",7.62962e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 6727",7.7775e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 6964",7.53087e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 7168",8.16815e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 7210",7.60715e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 7464",6.94926e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 7727",7.07879e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 8000",7.23037e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 8191",8.27434e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 8192",7.82143e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 8193",7.53089e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 8282",7.31227e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 8574",7.27854e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 8877",7.50525e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 9190",7.78139e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 9216",7.85429e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 9514",7.8905e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N= 9849",8.23241e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N=10196",8.73029e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N=10556",8.87048e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N=10928",7.35848e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N=11314",7.783e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N=11713",8.39495e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N=12126",9.49445e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N=12288",9.40922e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N=12553",8.37e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N=12996",8.51153e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N=13454",9.87207e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N=13929",9.34123e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N=14336",1.07248e+07,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N=14420",1.02114e+07,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N=14929",9.79908e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N=15455",9.8907e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N=16000",9.95203e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N=16383",1.02117e+07,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N=16384",1.05689e+07,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N=16385",9.8274e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N=16564",1.0749e+07,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N=17148",1.08938e+07,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N=17753",1.13381e+07,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N=18379",1.13445e+07,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N=18432",1.12137e+07,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N=19027",9.60386e+06,1,10
"Map<ptr,int>","50% find / 50% mutate","unsynced","N=19698",9.13949e+06,1,10
"Map<ptr,int>","iterate","std","N=  100",123176,1,10
"Map<ptr,int>","iterate","std","N=  115",122449,1,10
"Map<ptr,int>","iterate","std","N=  132",122129,1,10
"Map<ptr,int>","iterate","std","N=  152",119488,1,10
"Map<ptr,int>","iterate","std","N=  174",118942,1,10
"Map<ptr,int>","iterate","std","N=  200",118855,1,10
"Map<ptr,int>","iterate","std","N=  230",118901,1,10
"Map<ptr,int>","iterate","std","N=  264",118939,1,10
"Map<ptr,int>","iterate","std","N=  303",120247,1,10
"Map<ptr,int>","iterate","std","N=  348",118956,1,10
"Map<ptr,int>","iterate","std","N=  400",119154,1,10
"Map<ptr,int>","iterate","std","N=  459",118942,1,10
"Map<ptr,int>","iterate","std","N=  528",119011,1,10
"Map<ptr,int>","iterate","std","N=  606",119089,1,10
"Map<ptr,int>","iterate","std","N=  696",118690,1,10
"Map<ptr,int>","iterate","std","N=  800",121091,1,10
"Map<ptr,int>","iterate","std","N=  919",125873,1,10
"Map<ptr,int>","iterate","std","N= 1056",137067,1,10
"Map<ptr,int>","iterate","std","N= 1213",145212,1,10
"Map<ptr,int>","iterate","std","N= 1393",144701,1,10
"Map<ptr,int>","iterate","std","N= 1536",142672,1,10
"Map<ptr,int>","iterate","std","N= 1600",136388,1,10
"Map<ptr,int>","iterate","std","N= 1792",137960,1,10
"Map<ptr,int>","iterate","std","N= 1838",136816,1,10
"Map<ptr,int>","iterate","std","N= 2000",137188,1,10
"Map<ptr,int>","iterate","std","N= 2047",135387,1,10
"Map<ptr,int>","iterate","std","N= 2048",136942,1,10
"Map<ptr,int>","iterate","std","N= 2049",136375,1,10
"Map<ptr,int>","iterate","std","N= 2071",134209,1,10
"Map<ptr,int>","iterate","std","N= 2144",134135,1,10
"Map<ptr,int>","iterate","std","N= 2219",135392,1,10
"Map<ptr,int>","iterate","std","N= 2297",134474,1,10
"Map<ptr,int>","iterate","std","N= 2304",135935,1,10
"Map<ptr,int>","iterate","std","N= 2378",130957,1,10
"Map<ptr,int>","iterate","std","N= 2462",130974,1,10
"Map<ptr,int>","iterate","std","N= 2549",130080,1,10
"Map<ptr,int>","iterate","std","N= 2639",129791,1,10
"Map<ptr,int>","iterate","std","N= 2732",129273,1,10
"Map<ptr,int>","iterate","std","N= 2828",131691,1,10
"Map<ptr,int>","iterate","std","N= 2928",130062,1,10
"Map<ptr,int>","iterate","std","N= 3031",131632,1,10
"Map<ptr,int>","iterate","std","N= 3072",130749,1,10
"Map<ptr,int>","iterate","std","N= 3138",130870,1,10
"Map<ptr,int>","iterate","std","N= 3249",130329,1,10
"Map<ptr,int>","iterate","std","N= 3364",131345,1,10
"Map<ptr,int>","iterate","std","N= 3482",132422,1,10
"Map<ptr,int>","iterate","std","N= 3584",134395,1,10
"Map<ptr,int>","iterate","std","N= 3605",132827,1,10
"Map<ptr,int>","iterate","std","N= 3732",142088,1,10
"Map<ptr,int>","iterate","std","N= 3864",129646,1,10
"Map<ptr,int>","iterate","std","N= 4000",134788,1,10
"Map<ptr,int>","iterate","std","N= 4095",135519,1,10
"Map<ptr,int>","iterate","std","N= 4096",136940,1,10
"Map<ptr,int>","iterate","std","N= 4097",135110,1,10
"Map<ptr,int>","iterate","std","N= 4141",134510,1,10
"Map<ptr,int>","iterate","std","N= 4287",139048,1,10
"Map<ptr,int>","iterate","std","N= 4438",138226,1,10
"Map<ptr,int>","iterate","std","N= 4595",137404,1,10
"Map<ptr,int>","iterate","std","N= 4608",136411,1,10
"Map<ptr,int>","iterate","std","N= 4757",134992,1,10
"Map<ptr,int>","iterate","std","N= 4925",135920,1,10
"Map<ptr,int>","iterate","std","N= 5098",137528,1,10
"Map<ptr,int>","iterate","std","N= 5278",137398,1,10
"Map<ptr,int>","iterate","std","N= 5464",134272,1,10
"Map<ptr,int>","iterate","std","N= 5657",126079,1,10
"Map<ptr,int>","iterate","std","N= 5856",124954,1,10
"Map<ptr,int>","iterate","std","N= 6063",126754,1,10
"Map<ptr,int>","iterate","std","N= 6144",125204,1,10
"Map<ptr,int>","iterate","std","N= 6277",125322,1,10
"Map<ptr,int>","iterate","std","N= 6498",124545,1,10
"Map<ptr,int>","iterate","std","N= 6727",124728,1,10
"Map<ptr,int>","iterate","std","N= 6964",123771,1,10
"Map<ptr,int>","iterate","std","N= 7168",124560,1,10
"Map<ptr,int>","iterate","std","N= 7210",124649,1,10
"Map<ptr,int>","iterate","std","N= 7464",124427,1,10
"Map<ptr,int>","iterate","std","N= 7727",125363,1,10
"Map<ptr,int>","iterate","std","N= 8000",134176,1,10
"Map<ptr,int>","iterate","std","N= 8191",135240,1,10
"Map<ptr,int>","iterate","std","N= 8192",135173,1,10
"Map<ptr,int>","iterate","std","N= 8193",135128,1,10
"Map<ptr,int>","iterate","std","N= 8282",135270,1,10
"Map<ptr,int>","iterate","std","N= 8574",124436,1,10
"Map<ptr,int>","iterate","std","N= 8877",124929,1,10
"Map<ptr,int>","iterate","std","N= 9190",124327,1,10
"Map<ptr,int>","iterate","std","N= 9216",124337,1,10
"Map<ptr,int>","iterate","std","N= 9514",122976,1,10
"Map<ptr,int>","iterate","std","N= 9849",122828,1,10
"Map<ptr,int>","iterate","std","N=10196",123050,1,10
"Map<ptr,int>","iterate","std","N=10556",123275,1,10
"Map<ptr,int>","iterate","std","N=10928",123127,1,10
"Map<ptr,int>","iterate","std","N=11314",123226,1,10
"Map<ptr,int>","iterate","std","N=11713",123496,1,10
"Map<ptr,int>","iterate","std","N=12126",123697,1,10
"Map<ptr,int>","iterate","std","N=12288",123504,1,10
"Map<ptr,int>","iterate","std","N=12553",122914,1,10
"Map<ptr,int>","iterate","std","N=12996",123541,1,10
"Map<ptr,int>","iterate","std","N=13454",124226,1,10
"Map<ptr,int>","iterate","std","N=13929",122783,1,10
"Map<ptr,int>","iterate","std","N=14336",122799,1,10
"Map<ptr,int>","iterate","std","N=14420",122170,1,10
"Map<ptr,int>","iterate","std","N=14929",125196,1,10
"Map<ptr,int>","iterate","std","N=15455",127127,1,10
"Map<ptr,int>","iterate","std","N=16000",123092,1,10
"Map<ptr,int>","iterate","std","N=16383",122459,1,10
"Map<ptr,int>","iterate","std","N=16384",123490,1,10
"Map<ptr,int>","iterate","std","N=16385",124989,1,10
"Map<ptr,int>","iterate","std","N=16564",122707,1,10
"Map<ptr,int>","iterate","std","N=17148",123451,1,10
"Map<ptr,int>","iterate","std","N=17753",127714,1,10
"Map<ptr,int>","iterate","std","N=18379",123365,1,10
"Map<ptr,int>","iterate","std","N=18432",122531,1,10
"Map<ptr,int>","iterate","std","N=19027",122339,1,10
"Map<ptr,int>","iterate","std","N=19698",122623,1,10
"Map<ptr,int>","iterate","spring","N=  100",103530,1,10
"Map<ptr,int>","iterate","spring","N=  115",102455,1,10
"Map<ptr,int>","iterate","spring","N=  132",91282.4,1,10
"Map<ptr,int>","iterate","spring","N=  152",88312.9,1,10
"Map<ptr,int>","iterate","spring","N=  174",116131,1,10
"Map<ptr,int>","iterate","spring","N=  200",124236,1,10
"Map<ptr,int>","iterate","spring","N=  230",128147,1,10
"Map<ptr,int>","iterate","spring","N=  264",105108,1,10
"Map<ptr,int>","iterate","spring","N=  303",102318,1,10
"Map<ptr,int>","iterate","spring","N=  348",118547,1,10
"Map<ptr,int>","iterate","spring","N=  400",99720.3,1,10
"Map<ptr,int>","iterate","spring","N=  459",101307,1,10
"Map<ptr,int>","iterate","spring","N=  528",87374,1,10
"Map<ptr,int>","iterate","spring","N=  606",99001,1,10
"Map<ptr,int>","iterate","spring","N=  696",131482,1,10
"Map<ptr,int>","iterate","spring","N=  800",99078.2,1,10
"Map<ptr,int>","iterate","spring","N=  919",109587,1,10
"Map<ptr,int>","iterate","spring","N= 1056",86817,1,10
"Map<ptr,int>","iterate","spring","N= 1213",90158.5,1,10
"Map<ptr,int>","iterate","spring","N= 1393",115904,1,10
"Map<ptr,int>","iterate","spring","N= 1536",115531,1,10
"Map<ptr,int>","iterate","spring","N= 1600",100516,1,10
"Map<ptr,int>","iterate","spring","N= 1792",94792.2,1,10
"Map<ptr,int>","iterate","spring","N= 1838",102216,1,10
"Map<ptr,int>","iterate","spring","N= 2000",103896,1,10
"Map<ptr,int>","iterate","spring","N= 2047",89354.9,1,10
"Map<ptr,int>","iterate","spring","N= 2048",88738.4,1,10
"Map<ptr,int>","iterate","spring","N= 2049",89589.2,1,10
"Map<ptr,int>","iterate","spring","N= 2071",93401.5,1,10
"Map<ptr,int>","iterate","spring","N= 2144",98083.3,1,10
"Map<ptr,int>","iterate","spring","N= 2219",105952,1,10
"Map<ptr,int>","iterate","spring","N= 2297",96113.4,1,10
"Map<ptr,int>","iterate","spring","N= 2304",92712,1,10
"Map<ptr,int>","iterate","spring","N= 2378",93850.1,1,10
"Map<ptr,int>","iterate","spring","N= 2462",90176.3,1,10
"Map<ptr,int>","iterate","spring","N= 2549",90366.8,1,10
"Map<ptr,int>","iterate","spring","N= 2639",88496.4,1,10
"Map<ptr,int>","iterate","spring","N= 2732",114617,1,10
"Map<ptr,int>","iterate","spring","N= 2828",112585,1,10
"Map<ptr,int>","iterate","spring","N= 2928",111179,1,10
"Map<ptr,int>","iterate","spring","N= 3031",113709,1,10
"Map<ptr,int>","iterate","spring","N= 3072",115767,1,10
"Map<ptr,int>","iterate","spring","N= 3138",104255,1,10
"Map<ptr,int>","iterate","spring","N= 3249",102484,1,10
"Map<ptr,int>","iterate","spring","N= 3364",103476,1,10
"Map<ptr,int>","iterate","spring","N= 3482",109534,1,10
"Map<ptr,int>","iterate","spring","N= 3584",94761.8,1,10
"Map<ptr,int>","iterate","spring","N= 3605",98943,1,10
"Map<ptr,int>","iterate","spring","N= 3732",105065,1,10
"Map<ptr,int>","iterate","spring","N= 3864",99135.2,1,10
"Map<ptr,int>","iterate","spring","N= 4000",97922.1,1,10
"Map<ptr,int>","iterate","spring","N= 4095",89384.9,1,10
"Map<ptr,int>","iterate","spring","N= 4096",88624.3,1,10
"Map<ptr,int>","iterate","spring","N= 4097",89034.3,1,10
"Map<ptr,int>","iterate","spring","N= 4141",92717,1,10
"Map<ptr,int>","iterate","spring","N= 4287",95726.8,1,10
"Map<ptr,int>","iterate","spring","N= 4438",95994.4,1,10
"Map<ptr,int>","iterate","spring","N= 4595",95514.2,1,10
"Map<ptr,int>","iterate","spring","N= 4608",92726.1,1,10
"Map<ptr,int>","iterate","spring","N= 4757",92717.2,1,10
"Map<ptr,int>","iterate","spring","N= 4925",90016.2,1,10
"Map<ptr,int>","iterate","spring","N= 5098",89462.9,1,10
"Map<ptr,int>","iterate","spring","N= 5278",87947.3,1,10
"Map<ptr,int>","iterate","spring","N= 5464",112600,1,10
"Map<ptr,int>","iterate","spring","N= 5657",111520,1,10
"Map<ptr,int>","iterate","spring","N= 5856",109624,1,10
"Map<ptr,int>","iterate","spring","N= 6063",111179,1,10
"Map<ptr,int>","iterate","spring","N= 6144",115040,1,10
"Map<ptr,int>","iterate","spring","N= 6277",102324,1,10
"Map<ptr,int>","iterate","spring","N= 6498",101088,1,10
"Map<ptr,int>","iterate","spring","N= 6727",100665,1,10
"Map<ptr,int>","iterate","spring","N= 6964",104629,1,10
"Map<ptr,int>","iterate","spring","N= 7168",94484.6,1,10
"Map<ptr,int>","iterate","spring","N= 7210",97040.5,1,10
"Map<ptr,int>","iterate","spring","N= 7464",103288,1,10
"Map<ptr,int>","iterate","spring","N= 7727",96981.4,1,10
"Map<ptr,int>","iterate","spring","N= 8000",91236.3,1,10
"Map<ptr,int>","iterate","spring","N= 8191",88505.1,1,10
"Map<ptr,int>","iterate","spring","N= 8192",88319.9,1,10
"Map<ptr,int>","iterate","spring","N= 8193",88668.4,1,10
"Map<ptr,int>","iterate","spring","N= 8282",89974.1,1,10
"Map<ptr,int>","iterate","spring","N= 8574",95554.6,1,10
"Map<ptr,int>","iterate","spring","N= 8877",95576.6,1,10
"Map<ptr,int>","iterate","spring","N= 9190",95262.9,1,10
"Map<ptr,int>","iterate","spring","N= 9216",92551.7,1,10
"Map<ptr,int>","iterate","spring","N= 9514",92395.6,1,10
"Map<ptr,int>","iterate","spring","N= 9849",90151.5,1,10
"Map<ptr,int>","iterate","spring","N=10196",91820.4,1,10
"Map<ptr,int>","iterate","spring","N=10556",87281.9,1,10
"Map<ptr,int>","iterate","spring","N=10928",111415,1,10
"Map<ptr,int>","iterate","spring","N=11314",110918,1,10
"Map<ptr,int>","iterate","spring","N=11713",110146,1,10
"Map<ptr,int>","iterate","spring","N=12126",109634,1,10
"Map<ptr,int>","iterate","spring","N=12288",115511,1,10
"Map<ptr,int>","iterate","spring","N=12553",102576,1,10
"Map<ptr,int>","iterate","spring","N=12996",100615,1,10
"Map<ptr,int>","iterate","spring","N=13454",101346,1,10
"Map<ptr,int>","iterate","spring","N=13929",103935,1,10
"Map<ptr,int>","iterate","spring","N=14336",94801,1,10
"Map<ptr,int>","iterate","spring","N=14420",96132.4,1,10
"Map<ptr,int>","iterate","spring","N=14929",102994,1,10
"Map<ptr,int>","iterate","spring","N=15455",95763.8,1,10
"Map<ptr,int>","iterate","spring","N=16000",90379.6,1,10
"Map<ptr,int>","iterate","spring","N=16383",88802.7,1,10
"Map<ptr,int>","iterate","spring","N=16384",88771.6,1,10
"Map<ptr,int>","iterate","spring","N=16385",89027.2,1,10
"Map<ptr,int>","iterate","spring","N=16564",89843.8,1,10
"Map<ptr,int>","iterate","spring","N=17148",97439.1,1,10
"Map<ptr,int>","iterate","spring","N=17753",95069.5,1,10
"Map<ptr,int>","iterate","spring","N=18379",99581,1,10
"Map<ptr,int>","iterate","spring","N=18432",92641.1,1,10
"Map<ptr,int>","iterate","spring","N=19027",92864.4,1,10
"Map<ptr,int>","iterate","spring","N=19698",92936.6,1,10
"Map<ptr,int>","iterate","unsynced","N=  100",104138,1,10
"Map<ptr,int>","iterate","unsynced","N=  115",103163,1,10
"Map<ptr,int>","iterate","unsynced","N=  132",90775.3,1,10
"Map<ptr,int>","iterate","unsynced","N=  152",88191.7,1,10
"Map<ptr,int>","iterate","unsynced","N=  174",116072,1,10
"Map<ptr,int>","iterate","unsynced","N=  200",100958,1,10
"Map<ptr,int>","iterate","unsynced","N=  230",99497.1,1,10
"Map<ptr,int>","iterate","unsynced","N=  264",89322.8,1,10
"Map<ptr,int>","iterate","unsynced","N=  303",90435.8,1,10
"Map<ptr,int>","iterate","unsynced","N=  348",119304,1,10
"Map<ptr,int>","iterate","unsynced","N=  400",99958.9,1,10
"Map<ptr,int>","iterate","unsynced","N=  459",100818,1,10
"Map<ptr,int>","iterate","unsynced","N=  528",86976.2,1,10
"Map<ptr,int>","iterate","unsynced","N=  606",91079,1,10
"Map<ptr,int>","iterate","unsynced","N=  696",127053,1,10
"Map<ptr,int>","iterate","unsynced","N=  800",100039,1,10
"Map<ptr,int>","iterate","unsynced","N=  919",100417,1,10
"Map<ptr,int>","iterate","unsynced","N= 1056",86646.8,1,10
"Map<ptr,int>","iterate","unsynced","N= 1213",90996.7,1,10
"Map<ptr,int>","iterate","unsynced","N= 1393",119509,1,10
"Map<ptr,int>","iterate","unsynced","N= 1536",115277,1,10
"Map<ptr,int>","iterate","unsynced","N= 1600",100646,1,10
"Map<ptr,int>","iterate","unsynced","N= 1792",95558.7,1,10
"Map<ptr,int>","iterate","unsynced","N= 1838",101572,1,10
"Map<ptr,int>","iterate","unsynced","N= 2000",94612.9,1,10
"Map<ptr,int>","iterate","unsynced","N= 2047",89622.2,1,10
"Map<ptr,int>","iterate","unsynced","N= 2048",90836.6,1,10
"Map<ptr,int>","iterate","unsynced","N= 2049",89508.1,1,10
"Map<ptr,int>","iterate","unsynced","N= 2071",93249.2,1,10
"Map<ptr,int>","iterate","unsynced","N= 2144",102428,1,10
"Map<ptr,int>","iterate","unsynced","N= 2219",97181.6,1,10
"Map<ptr,int>","iterate","unsynced","N= 2297",100224,1,10
"Map<ptr,int>","iterate","unsynced","N= 2304",92534.8,1,10
"Map<ptr,int>","iterate","unsynced","N= 2378",93281.1,1,10
"Map<ptr,int>","iterate","unsynced","N= 2462",90299.4,1,10
"Map<ptr,int>","iterate","unsynced","N= 2549",90142.3,1,10
"Map<ptr,int>","iterate","unsynced","N= 2639",88360.9,1,10
"Map<ptr,int>","iterate","unsynced","N= 2732",114520,1,10
"Map<ptr,int>","iterate","unsynced","N= 2828",112582,1,10
"Map<ptr,int>","iterate","unsynced","N= 2928",113949,1,10
"Map<ptr,int>","iterate","unsynced","N= 3031",113234,1,10
"Map<ptr,int>","iterate","unsynced","N= 3072",115186,1,10
"Map<ptr,int>","iterate","unsynced","N= 3138",101976,1,10
"Map<ptr,int>","iterate","unsynced","N= 3249",102399,1,10
"Map<ptr,int>","iterate","unsynced","N= 3364",102214,1,10
"Map<ptr,int>","iterate","unsynced","N= 3482",105936,1,10
"Map<ptr,int>","iterate","unsynced","N= 3584",94460.6,1,10
"Map<ptr,int>","iterate","unsynced","N= 3605",103251,1,10
"Map<ptr,int>","iterate","unsynced","N= 3732",104924,1,10
"Map<ptr,int>","iterate","unsynced","N= 3864",99137.3,1,10
"Map<ptr,int>","iterate","unsynced","N= 4000",94237.1,1,10
"Map<ptr,int>","iterate","unsynced","N= 4095",89083.4,1,10
"Map<ptr,int>","iterate","unsynced","N= 4096",88344,1,10
"Map<ptr,int>","iterate","unsynced","N= 4097",88934,1,10
"Map<ptr,int>","iterate","unsynced","N= 4141",91574,1,10
"Map<ptr,int>","iterate","unsynced","N= 4287",95514.3,1,10
"Map<ptr,int>","iterate","unsynced","N= 4438",95912.4,1,10
"Map<ptr,int>","iterate","unsynced","N= 4595",104883,1,10
"Map<ptr,int>","iterate","unsynced","N= 4608",93859.6,1,10
"Map<ptr,int>","iterate","unsynced","N= 4757",92896.4,1,10
"Map<ptr,int>","iterate","unsynced","N= 4925",89992,1,10
"Map<ptr,int>","iterate","unsynced","N= 5098",89499.3,1,10
"Map<ptr,int>","iterate","unsynced","N= 5278",87477.1,1,10
"Map<ptr,int>","iterate","unsynced","N= 5464",116788,1,10
"Map<ptr,int>","iterate","unsynced","N= 5657",111611,1,10
"Map<ptr,int>","iterate","unsynced","N= 5856",109786,1,10
"Map<ptr,int>","iterate","unsynced","N= 6063",111045,1,10
"Map<ptr,int>","iterate","unsynced","N= 6144",121334,1,10
"Map<ptr,int>","iterate","unsynced","N= 6277",102395,1,10
"Map<ptr,int>","iterate","unsynced","N= 6498",100810,1,10
"Map<ptr,int>","iterate","unsynced","N= 6727",100718,1,10
"Map<ptr,int>","iterate","unsynced","N= 6964",104205,1,10
"Map<ptr,int>","iterate","unsynced","N= 7168",94560.8,1,10
"Map<ptr,int>","iterate","unsynced","N= 7210",97099.4,1,10
"Map<ptr,int>","iterate","unsynced","N= 7464",103339,1,10
"Map<ptr,int>","iterate","unsynced","N= 7727",96904,1,10
"Map<ptr,int>","iterate","unsynced","N= 8000",90427,1,10
"Map<ptr,int>","iterate","unsynced","N= 8191",88666.6,1,10
"Map<ptr,int>","iterate","unsynced","N= 8192",90173.3,1,10
"Map<ptr,int>","iterate","unsynced","N= 8193",89087.3,1,10
"Map<ptr,int>","iterate","unsynced","N= 8282",96367,1,10
"Map<ptr,int>","iterate","unsynced","N= 8574",96252.7,1,10
"Map<ptr,int>","iterate","unsynced","N= 8877",95483.4,1,10
"Map<ptr,int>","iterate","unsynced","N= 9190",97875.1,1,10
"Map<ptr,int>","iterate","unsynced","N= 9216",96584.3,1,10
"Map<ptr,int>","iterate","unsynced","N= 9514",101701,1,10
"Map<ptr,int>","iterate","unsynced","N= 9849",91561,1,10
"Map<ptr,int>","iterate","unsynced","N=10196",89073.3,1,10
"Map<ptr,int>","iterate","unsynced","N=10556",97983.1,1,10
